name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2017-08-01,55.1,31.8,40.3,55.1,26.4,39.1,35.1,84.1,0.002,100,4.17,"rain,snow",0,0,12.1,7.8,268.9,1025.2,52,4.4,145.8,12.7,6,,2017-08-01T06:58:48,2017-08-01T17:21:13,0.28,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-02,55.6,28.5,40.8,55.6,23.7,38.1,32.4,75.4,0,0,0,,0,0,14.3,11.4,114.9,1024.9,24.8,6.2,156.3,13.5,6,,2017-08-02T06:57:56,2017-08-02T17:21:58,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-03,53.4,32.1,43.1,53.4,27.5,40.2,39.7,89,0.618,100,4.17,rain,0,0,24.4,17.2,83.9,1016.7,73,6.1,47.4,4,2,,2017-08-03T06:57:02,2017-08-03T17:22:42,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2017-08-04,47.9,42.5,44.3,42.2,34.1,37.9,40.8,87.6,0.11,100,12.5,rain,0,0,31.1,22.2,320.8,1009.4,59.5,6.1,68.2,6,3,,2017-08-04T06:56:07,2017-08-04T17:23:27,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2017-08-05,49.8,40.9,44.5,43.3,33.6,37.1,36.9,75.1,0.02,100,12.5,rain,0,0,41.4,25.3,317.7,1012.4,52.7,6.2,103.3,9,4,,2017-08-05T06:55:11,2017-08-05T17:24:12,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-06,55.1,40.8,46.7,55.1,32.6,42.6,36.7,69.6,0.076,100,4.17,rain,0,0,41.8,25.3,332.2,1011.2,48.8,6.2,140.8,12.2,6,,2017-08-06T06:54:13,2017-08-06T17:24:57,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-07,46.3,38.9,42.1,38.7,30.2,35,38,85.4,0.099,100,12.5,rain,0,0,36.2,27.7,328.9,1009.6,58.4,6.2,100.9,8.6,4,,2017-08-07T06:53:15,2017-08-07T17:25:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-08,55.1,35,43.3,55.1,29.9,38.7,33.8,70.1,0.005,100,8.33,rain,0,0,27.7,19.7,316.3,1018.3,34.1,6.2,138.8,11.9,5,,2017-08-08T06:52:15,2017-08-08T17:26:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-09,60.4,37.3,47.1,60.4,32.7,43.7,38.9,75.1,0,0,0,,0,0,20.6,16.1,348.2,1022.5,37.5,6.2,141.7,12.2,5,,2017-08-09T06:51:13,2017-08-09T17:27:13,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-10,60.4,34.3,47.6,60.4,32.5,46.7,37.7,72.4,0.003,100,4.17,rain,0,0,34,21.9,321,1017.6,67,6.2,156.1,13.7,6,,2017-08-10T06:50:11,2017-08-10T17:27:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-11,58.8,44.6,52.2,58.8,38.5,50.6,34.6,51.9,0,0,0,,0,0,34.7,24.2,311.6,1015.5,41.4,6.2,158.3,13.6,6,,2017-08-11T06:49:07,2017-08-11T17:28:43,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-12,57.3,44.2,50.5,57.3,38.9,47.1,37,60.4,0,0,0,,0,0,35.6,23,306.3,1019.4,44.9,6.2,151.2,13.1,6,,2017-08-12T06:48:03,2017-08-12T17:29:29,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-13,60.3,35.4,48.3,60.3,31.4,45.4,37.7,68.6,0,0,0,,0,0,19.5,18.3,330.5,1022.3,27,6.2,166.9,14.3,6,,2017-08-13T06:46:57,2017-08-13T17:30:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-14,64.5,32.6,46.7,64.5,30.8,45.9,35.5,69.5,0,0,0,,0,0,24.4,16.8,326.8,1019.5,21.4,6.2,173.7,14.9,6,,2017-08-14T06:45:50,2017-08-14T17:30:59,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-15,62.7,34,48.2,62.7,29.2,47.5,42.2,81.1,0.005,100,8.33,rain,0,0,33.6,26.4,321.4,1011.8,51.1,6.2,109.6,9.3,5,,2017-08-15T06:44:42,2017-08-15T17:31:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-16,57,46.2,51.1,57,40.5,48.8,41.8,71.6,0.004,100,12.5,rain,0,0,46.5,24.2,304.7,1003.6,52.3,6.2,104.1,8.9,4,,2017-08-16T06:43:33,2017-08-16T17:32:29,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-17,58.8,42.5,48.8,58.8,36.1,45,37.7,67.4,0.09,100,12.5,rain,0,0,46.1,28.1,310,1007.7,36.1,6.2,148.6,12.8,6,,2017-08-17T06:42:24,2017-08-17T17:33:14,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-18,47.9,39,42.9,39.9,29.5,35,34.3,71.9,0.058,100,12.5,rain,0,0,44.7,25.7,291.7,1009.7,41.3,6.2,132.3,11.4,5,,2017-08-18T06:41:13,2017-08-18T17:33:59,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-19,50.1,28.8,40.7,50.1,22.9,36.4,26.5,58.9,0.01,100,4.17,rain,0,0,27.5,18.3,190,1019.8,27.9,6.2,153.8,13.4,6,,2017-08-19T06:40:01,2017-08-19T17:34:44,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-20,54.9,28.4,40.4,54.9,22.5,37,27.8,63.6,0,0,0,,0,0,12.1,8.9,202.4,1023.4,20.8,6.2,175.2,15,7,,2017-08-20T06:38:48,2017-08-20T17:35:29,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-21,53.3,35.8,42.6,53.3,32.2,39.7,34.8,76.3,0,0,0,,0,0,25.3,15,327.3,1018.5,67.1,6.2,127.6,10.9,6,,2017-08-21T06:37:35,2017-08-21T17:36:14,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-22,60.6,27.2,43.3,60.6,24.8,42.3,32.3,70.7,0,0,0,,0,0,12.3,11,341.2,1019.8,27.3,6.2,187.3,16.1,7,,2017-08-22T06:36:20,2017-08-22T17:36:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-23,60.1,26.6,43.8,60.1,22.7,43.2,33.2,70.7,0,0,0,,0,0,24.8,12.8,303.1,1019.8,37.8,6.2,188,16.3,7,,2017-08-23T06:35:05,2017-08-23T17:37:43,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-24,56.5,28.1,42,56.5,25,40,32.6,71.7,0,0,0,,0,0,17.7,10.5,161.6,1020,46.5,6.2,88.2,7.5,3,,2017-08-24T06:33:49,2017-08-24T17:38:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-25,57,25.1,40.4,57,21.3,39.1,27.5,65.1,0,0,0,,0,0,14.1,10.3,352.4,1025.4,18.3,6.2,196.8,17,7,,2017-08-25T06:32:32,2017-08-25T17:39:12,0.11,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-26,60.1,27.2,42,60.1,25.5,39.8,32.7,73.7,0,0,0,,0,0,21.9,15,343.9,1023.6,31.9,6.2,202.5,17.5,7,,2017-08-26T06:31:14,2017-08-26T17:39:57,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-27,49.6,28.2,38.2,44.5,20.6,32.1,30.1,73.4,0.088,100,4.17,rain,0,0,30.4,19.9,203,1018,39.6,6.2,122.6,10.6,4,,2017-08-27T06:29:56,2017-08-27T17:40:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-28,53.2,32.2,41.9,53.2,24.5,37.5,27.9,59.5,0,0,0,,0,0,16.8,17.7,186.9,1020.8,31.7,6.2,189.3,16.4,7,,2017-08-28T06:28:37,2017-08-28T17:41:25,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-29,53.7,30,40.7,53.7,23.2,38.1,30,68.8,0,0,0,,0,0,19.5,14.4,336.8,1022.3,52,6.2,187.5,16.1,7,,2017-08-29T06:27:17,2017-08-29T17:42:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-30,57.2,24.8,40.7,57.2,20.7,39,28.7,66.5,0,0,0,,0,0,14.5,14.4,210.7,1024,34.3,5.6,208,18.1,8,,2017-08-30T06:25:57,2017-08-30T17:42:54,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-08-31,55.1,30.4,41.4,55.1,22.5,37.2,28.6,63.2,0,0,0,,0,0,19.7,16.1,156,1028.5,19.2,6.2,213.5,18.4,8,,2017-08-31T06:24:36,2017-08-31T17:43:38,0.3,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-01,57.4,26.5,41.7,57.4,23.1,40,30.6,68.6,0,0,0,,0,0,13,11.4,355.6,1024.7,17.4,6.2,220.5,19,8,,2017-09-01T06:23:15,2017-09-01T17:44:22,0.33,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-02,63.6,25.3,45,63.6,21.1,44.1,32.2,65.5,0,0,0,,0,0,21.9,17.2,330,1020.5,44.7,6.2,165.2,14.3,6,,2017-09-02T06:21:53,2017-09-02T17:45:06,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-03,71,34,50.6,71,34,49.4,35,60.4,0.002,100,4.17,rain,0,0,46.3,28.9,312.4,1010.8,38.6,6.2,176.4,15.4,7,,2017-09-03T06:20:30,2017-09-03T17:45:50,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-04,54.3,40.7,46.5,54.3,32.8,41.4,36.3,67.9,0.058,100,8.33,rain,0,0,42.9,25.3,308,1008.5,30.7,6.2,166.1,14.4,6,,2017-09-04T06:19:07,2017-09-04T17:46:34,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-05,47.9,37.2,42.3,40.1,26.9,33.6,34.3,73.8,0.059,100,12.5,rain,0,0,48.1,25.3,305.5,1009.5,50.1,6.2,165.6,14.4,6,,2017-09-05T06:17:44,2017-09-05T17:47:18,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-06,48,39,44.3,42.4,30.7,37.2,34.8,69.8,0.052,100,12.5,rain,0,0,41.2,20.8,307.3,1013.8,48,6.2,136.9,11.9,5,,2017-09-06T06:16:20,2017-09-06T17:48:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-07,53.6,41.2,47.1,53.6,36,43.3,37.5,70.7,0.018,100,12.5,rain,0,0,35.6,21.9,306,1018,55.2,6.2,168.6,14.4,7,,2017-09-07T06:14:55,2017-09-07T17:48:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-08,55.4,40.8,47.5,55.4,33.1,43.3,34.2,62.2,0.003,100,4.17,rain,0,0,34,21.9,302.9,1017.9,41.8,6.2,187,16.2,8,,2017-09-08T06:13:31,2017-09-08T17:49:30,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-09,55.6,33.7,44.9,55.6,28.7,42.3,32.9,64.7,0,0,0,,0,0,22.4,17.2,337.7,1021.3,24.8,6.2,192.8,16.7,7,,2017-09-09T06:12:05,2017-09-09T17:50:14,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-10,60.6,26.8,44.2,60.6,21.7,43.2,32.3,68.3,0,0,0,,0,0,15.2,13.9,346.9,1021.6,16.6,6.1,234.3,20.1,8,,2017-09-10T06:10:40,2017-09-10T17:50:58,0.64,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-11,65.9,28.5,47.4,65.9,27.9,46.7,35.6,68.1,0,0,0,,0,0,25.9,15.2,332.2,1019.1,24.7,6.1,231.1,20,8,,2017-09-11T06:09:14,2017-09-11T17:51:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-12,72.9,39.2,55.4,72.9,38.2,55,37.7,56.4,0,0,0,,0,0,34.7,23.4,312.8,1014.2,47.3,6.2,204.8,17.6,7,,2017-09-12T06:07:48,2017-09-12T17:52:26,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-13,67.9,49.5,60,67.9,46.5,59.9,37.2,44.1,0.002,100,4.17,rain,0,0,37.1,23,314.1,1006.9,44.5,6.2,227.5,19.8,8,,2017-09-13T06:06:22,2017-09-13T17:53:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-14,51.9,41,46.7,51.9,33.6,41.5,30.6,54,0.001,100,4.17,rain,0,0,38.9,23,290.9,1012.4,58.9,6.2,197.1,17.2,8,,2017-09-14T06:04:56,2017-09-14T17:53:54,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-15,53.7,44.8,49.4,53.7,37.4,46.2,39.4,68.7,0.001,100,4.17,rain,0,0,33.6,21,325.8,1018.7,64.7,6.2,134.1,11.5,6,,2017-09-15T06:03:29,2017-09-15T17:54:38,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-16,58.6,33.7,48.7,58.6,29.5,46.3,37.5,66.6,0.021,100,8.33,rain,0,0,40,21.9,297.5,1019.1,53.5,6.2,174.2,15,7,,2017-09-16T06:02:02,2017-09-16T17:55:22,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,95716099999,94926099999"
australia,2017-09-17,60.4,23,41.6,60.4,19.2,39.9,24.9,58.8,0,0,0,,0,0,15.7,10.9,355,1025.5,2.8,6.2,257.4,22.2,9,,2017-09-17T06:00:35,2017-09-17T17:56:07,0.89,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94909099999,95716099999,94926099999"
australia,2017-09-18,67.4,22,45.5,67.4,17.8,44.5,26.2,54.3,0,0,0,,0,0,28.2,20.9,330,1020.6,17.2,6.2,263.3,22.7,9,,2017-09-18T05:59:08,2017-09-18T17:56:51,0.92,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,95716099999,94926099999"
australia,2017-09-19,57.1,35.6,49.6,57.1,35.4,47.7,32.1,52,0.001,100,4.17,rain,0,0,34.2,23,293.9,1016.2,28.6,6.2,200.2,17.4,7,,2017-09-19T05:57:41,2017-09-19T17:57:36,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-20,63.9,25.4,44.9,63.9,18.9,43.7,32.2,65.4,0,0,0,,0,0,17.9,12.8,354.8,1019.6,18.4,6.2,257.3,22.2,9,,2017-09-20T05:56:14,2017-09-20T17:58:20,0,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-21,70,30.6,50.7,70,30.6,49.9,34.3,61,0,0,0,,0,0,23.5,18.3,343.2,1016.2,42.1,6.2,258.3,22.5,9,,2017-09-21T05:54:46,2017-09-21T17:59:05,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-22,76.6,34,55,76.6,31.1,54.7,32.2,51.3,0,0,0,,0,0,23.9,16.4,327.4,1014.1,43.4,6.2,237.9,20.5,8,,2017-09-22T05:53:19,2017-09-22T17:59:50,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-23,85.5,35.5,63.6,82.3,33.1,62.7,31.4,38,0,0,0,,0,0,31.5,26.3,337.2,1006.1,31,6.2,249.1,21.5,8,,2017-09-23T05:51:52,2017-09-23T18:00:35,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2017-09-24,72.9,55.2,62.7,72.9,55.2,62.7,34,35.3,0,0,0,,0,0,45.9,24.2,313.6,1004,50.4,6.2,239.6,20.8,9,,2017-09-24T05:50:25,2017-09-24T18:01:20,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,95716099999,94926099999"
australia,2017-09-25,61.8,48,55,61.8,44.3,54.6,34.8,47.1,0,0,0,,0,0,41.6,22.3,294.7,1008.8,23,6.2,242.4,21,8,,2017-09-25T05:48:58,2017-09-25T18:02:06,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,95723099999,95716099999,94926099999"
australia,2017-09-26,66.1,42.2,53.2,66.1,37,51.6,31.5,47.8,0,0,0,,0,0,23.7,15,345.4,1015.5,6.7,6.2,281.4,24.4,9,,2017-09-26T05:47:31,2017-09-26T18:02:51,0.19,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2017-09-27,73.4,35.8,55.3,73.4,32.1,54.8,40.2,63.9,0.006,100,4.17,rain,0,0,24.2,26.4,329.6,1012.1,55,6.1,245.8,21.2,9,,2017-09-27T05:46:04,2017-09-27T18:03:37,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-28,67.4,49.8,59.7,67.4,48.3,59.6,45.1,61.7,0.25,100,4.17,rain,0,0,38.3,21.9,315.8,1008.8,45.7,6.2,253.9,21.8,9,,2017-09-28T05:44:38,2017-09-28T18:04:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-09-29,65.9,48,56.7,65.9,43.5,56.2,36.1,47.9,0,0,0,,0,0,38.7,20.8,295.6,1013.8,49,6.8,270.8,23.4,9,,2017-09-29T05:43:11,2017-09-29T18:05:09,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2017-09-30,62.5,47.3,54.6,62.5,44.1,53.7,32.2,43.8,0,0,0,,0,0,45,27.7,288.7,1015.6,62.1,6.2,264.3,22.9,9,,2017-09-30T05:41:45,2017-09-30T18:05:56,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-01,66,33.7,52.5,66,27.9,51,36.5,56.9,0,0,0,,0,0,23.3,18.3,340.7,1020.3,2.4,6.2,298.4,24.8,9,,2017-10-01T06:40:19,2017-10-01T19:06:42,0.35,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-02,69.8,37.3,54.1,69.8,35.2,53.5,38.6,62.2,0,0,0,,0,0,17.2,12.1,339.9,1022.4,12.3,6.2,283.4,24.5,9,,2017-10-02T06:38:54,2017-10-02T19:07:29,0.38,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-03,76.4,41.3,58.5,76.4,41.2,58.2,43.1,64.8,0,0,0,,0,0,21,15,329.6,1021.6,22.4,5.6,285.1,24.5,9,,2017-10-03T06:37:28,2017-10-03T19:08:17,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-04,75.2,37.5,57.6,75.2,33.9,57.2,39,58,0,0,0,,0,0,19.9,15,343.6,1020.5,54.5,6.2,284.5,24.6,10,,2017-10-04T06:36:03,2017-10-04T19:09:04,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-05,78.4,48,61,78.4,46.1,60.8,48.9,69.4,0.008,100,4.17,rain,0,0,30,19.7,257.7,1016.3,73.4,6.1,173.4,14.8,6,,2017-10-05T06:34:39,2017-10-05T19:09:52,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-06,67.8,47.9,58.8,67.8,43.7,58.6,40.1,52.4,0.006,100,4.17,rain,0,0,21.3,18.3,193,1015.5,43.9,6.2,257.4,22.2,9,,2017-10-06T06:33:15,2017-10-06T19:10:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-07,67.5,36.2,52.7,67.5,31.3,51.5,38.4,61.9,0,0,0,,0,0,22.6,16.1,97.1,1021.5,47.8,6.2,254.1,21.9,9,,2017-10-07T06:31:51,2017-10-07T19:11:29,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-08,66.3,42.9,56,66.3,39.3,55.2,48.5,78,0,0,0,,0,0,21.5,13.9,344.5,1017.2,68.2,6.2,171.9,14.8,6,,2017-10-08T06:30:28,2017-10-08T19:12:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-09,73.5,55.2,63.6,73.5,55.2,63.6,54.8,75.4,0.205,100,16.67,rain,0,0,39.6,20.8,312.3,1011.4,57.9,5.9,213.7,18.4,9,,2017-10-09T06:29:05,2017-10-09T19:13:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-10,71.5,40.7,56.8,71.5,37.9,56.4,42,64.6,0,0,0,,0,0,17.9,11.4,1.4,1015.7,32,6.2,290.2,25.1,10,,2017-10-10T06:27:43,2017-10-10T19:13:56,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-11,76.7,53.3,64.2,76.7,53.3,64.2,48.4,62.6,0,0,0,,0,0,28.4,16.1,342.3,1013.8,72,6.2,257,22.2,9,,2017-10-11T06:26:22,2017-10-11T19:14:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-12,69.6,50.2,60.3,69.6,50.2,60.3,43.9,57.9,0.05,100,4.17,rain,0,0,34.7,25.3,310.5,1011.5,29,6.2,293.4,25.2,9,,2017-10-12T06:25:01,2017-10-12T19:15:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-13,68.3,38.6,55.7,68.3,35.4,54.7,41.6,61.2,0,0,0,,0,0,25.7,18.3,347.2,1017.3,18.5,6.2,305.3,26.5,10,,2017-10-13T06:23:40,2017-10-13T19:16:26,0.76,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2017-10-14,62.7,51.5,56.2,62.7,51.5,56.2,46.3,70,0,0,0,,0,0,20.6,13,83.4,1022.8,68,6.2,146.5,12.7,5,,2017-10-14T06:22:21,2017-10-14T19:17:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
